,Service,Type,Rating,Hires,Price,Zip Code
0,"Dave Czarnecki, CFP®, CLU®, ChFC®, RICP®",340,5,221,,23219
1,Teresa Shaloo and Associates,340,5,17,,23219
2,Eliason Consulting Group,340,5,10,,23219
3,LinSystem Solution LLC,340,5,31,,23219
4,JP Advising,340,5,164,,23219
5,Kristian Ojonta-Financial Advisor,340,5,4,,23219
6,Adam - National Association Of Retirement Services,340,5,61,,23219
7,Planned Purpose Financials- Fiduciary Planner,340,5,,,23219
8,"Ekenna CFP®, AAMS® at Bay Street",340,5,11,,23219
9,Financial Services Professional,340,5,9,,23219
10,Success Wealth Management,340,5,3,,23219
11,Kevis Rosario - Notary and Financial Services,340,5,25,,23219
12,Immanuel & AnG's Financal Services LLC,340,5,6,,23219
13,FirstCorr Financial Services LLC,340,4.5,50,,23219
14,Mitchell Advisory Services,340,5,3,,23219
15,Woodson Wealth Management,340,5,7,,23219
16,Ricky Rakib,340,5,,,23219
17,"J. Bernard Baird, Accountant, CFP",340,5,128,,23219
18,"Fair Winds Tax and Financial, LLC",340,5,36,,23219
19,JAH Financial Services,340,5,,,23219
20,"Eddy Company, LLC",340,5,99,,23219
21,Functional Cents: Personal Financial Coaching,340,5,,,23219
22,LEE ENNIS TAX,340,4.5,46,,23219
23,"Stephens Tax Service, LLC, Mobile Notary",340,5,111,,23219
24,Janet Pineda,340,5,,,23219
25,"Myles McHenry, CRPC® - Finance",340,5,,,23219
26,Number Sense Accounting & Bookkeeping Services,340,5,12,,23219
27,"Kenneth P. Rapoport CPA, Ltd.",340,4.5,7,,23219
28,Cameron Folse - Northwestern Mutual,340,5,,,23219
29,"Jonathan Barrett CFP, CLU, ChFC, RICP, RPS",340,5,2,,23219
