,Service,Type,Rating,Hires,Price,Zip Code
0,"Life-Saving Solutions, Inc.",460,5,39,35/person,20001
1,Ericka's CPR/ BLS/ First aid training,460,5,3,60/person,20001
2,"Khadijah A. Long CPR, BLS, First Aid Instructor",460,5,217,40/person,20001
3,H.E.A.R.T Safety & Training Services,460,5,10,65/person,20001
4,Keep The Beat CPR & First Aid Training,460,5,38,60/person,20001
5,Center for Health Educators and Safety Speciali...,460,5,39,30/person,20001
6,Guardian Emergency Training,460,5,45,46/person,20001
7,InLovingHandsHealthcareLLC,460,5,2,55/person,20001
8,cprwithant,460,5,,50/person,20001
9,ROGUE Enterprises,460,4.5,2,40/person,20001
10,"Tim Kirkpatrick CPR, BLS, First Aid Instructor",460,5,,35/person,20001
11,"Link for Life, CPR",460,5,17,65/person,20001
12,"CPR4ALL, LLC",460,,,40/person,20001
13,Chip Safety Training,460,4.5,40,,20001
