,Service,Type,Rating,Hires,Price,Zip Code
0,"Dave Czarnecki, CFP®, CLU®, ChFC®, RICP®",340,5,221,,75207
1,Teresa Shaloo and Associates,340,5,17,,75207
2,QRS Accounting Services,340,5,51,,75207
3,Eliason Consulting Group,340,5,10,,75207
4,LinSystem Solution LLC,340,5,31,,75207
5,JP Advising,340,5,164,,75207
6,Kristian Ojonta-Financial Advisor,340,5,4,,75207
7,Adam - National Association Of Retirement Services,340,5,61,,75207
8,Planned Purpose Financials- Fiduciary Planner,340,5,,,75207
9,"Ekenna CFP®, AAMS® at Bay Street",340,5,11,,75207
10,Financial Services Professional,340,5,9,,75207
11,Success Wealth Management,340,5,3,,75207
12,Kevis Rosario - Notary and Financial Services,340,5,25,,75207
13,Immanuel & AnG's Financal Services LLC,340,5,6,,75207
14,FirstCorr Financial Services LLC,340,4.5,50,,75207
15,Mitchell Advisory Services,340,5,3,,75207
16,Woodson Wealth Management,340,5,7,,75207
17,Ricky Rakib,340,5,,,75207
18,JAH Financial Services,340,5,,,75207
19,"Fair Winds Tax and Financial, LLC",340,5,36,,75207
20,"Eddy Company, LLC",340,5,99,,75207
21,Functional Cents: Personal Financial Coaching,340,5,,,75207
22,LEE ENNIS TAX,340,4.5,46,,75207
23,"Myles McHenry, CRPC® - Finance",340,5,,,75207
24,"Stephens Tax Service, LLC, Mobile Notary",340,5,111,,75207
25,Janet Pineda,340,5,,,75207
26,Jireh Bookkeeping & Consulting LLC,340,5,3,,75207
27,Cameron Folse - Northwestern Mutual,340,5,,,75207
28,"Jonathan Barrett CFP, CLU, ChFC, RICP, RPS",340,5,2,,75207
29,Number Sense Accounting & Bookkeeping Services,340,5,12,,75207
