,Service,Type,Rating,Hires,Price,Zip Code
0,"Dave Czarnecki, CFP®, CLU®, ChFC®, RICP®",340,5,221,,66603
1,Teresa Shaloo and Associates,340,5,17,,66603
2,Eliason Consulting Group,340,5,10,,66603
3,LinSystem Solution LLC,340,5,31,,66603
4,JP Advising,340,5,164,,66603
5,Kristian Ojonta-Financial Advisor,340,5,4,,66603
6,Adam - National Association Of Retirement Services,340,5,61,,66603
7,Planned Purpose Financials- Fiduciary Planner,340,5,,,66603
8,"Ekenna CFP®, AAMS® at Bay Street",340,5,11,,66603
9,Financial Services Professional,340,5,9,,66603
10,Success Wealth Management,340,5,3,,66603
11,Kevis Rosario - Notary and Financial Services,340,5,25,,66603
12,Functional Cents: Personal Financial Coaching,340,5,,,66603
13,Immanuel & AnG's Financal Services LLC,340,5,6,,66603
14,FirstCorr Financial Services LLC,340,4.5,50,,66603
15,Mitchell Advisory Services,340,5,3,,66603
16,Woodson Wealth Management,340,5,7,,66603
17,Ricky Rakib,340,5,,,66603
18,JAH Financial Services,340,5,,,66603
19,"Fair Winds Tax and Financial, LLC",340,5,36,,66603
20,"Eddy Company, LLC",340,5,99,,66603
21,LEE ENNIS TAX,340,4.5,46,,66603
22,"Stephens Tax Service, LLC, Mobile Notary",340,5,111,,66603
23,Janet Pineda,340,5,,,66603
24,"Myles McHenry, CRPC® - Finance",340,5,,,66603
25,Number Sense Accounting & Bookkeeping Services,340,5,12,,66603
26,"Kenneth P. Rapoport CPA, Ltd.",340,4.5,7,,66603
27,Cameron Folse - Northwestern Mutual,340,5,,,66603
28,"Jonathan Barrett CFP, CLU, ChFC, RICP, RPS",340,5,2,,66603
29,Yellow Rose Tax/Business Services,340,5,8,,66603
