,Service,Type,Rating,Hires,Price,Zip Code
0,"Katie Beth Nutrition, Registered Dietitian",12,5,67,495,89101
1,Cassi Nunes,12,5,164,249,89101
2,Beau Gardner,12,5,142,100,89101
3,Nolan King's Nutrition and Training,12,5,744,199,89101
4,Weightloss For Busy Proffessionals,12,5,,,89101
5,HypertroFit LLC,12,5,185,170,89101
6,The Fitness Rebellion | Nutrition & Health Coach,12,5,4,57,89101
7,Christine Semple Wellness,12,5,14,125,89101
8,Thibert Fitness and Nutrition Coaching,12,5,103,99,89101
9,Nourishing Health 'n' Wellness LLC,12,5,2,100,89101
10,Dearing_Fitness,12,5,,,89101
11,Miller Fitness LLC,12,5,47,35,89101
12,Matt K Training,12,5,3,175,89101
13,Elevated Being by Jordan Harold,12,5,3,75,89101
14,Krew Wellness,12,5,15,80,89101
15,Fitbasics by Ana,12,5,19,125,89101
16,Sandler Strength and Fitness,12,5,16,100,89101
17,We Help You Be YOUR BEST @MAD Fitness,12,5,2,99,89101
18,"I.M.D. Fitness, LLC( Impact.Momentum.Destiny )",12,5,24,300,89101
19,BodyWorks byAnn,12,5,12,200,89101
20,Mission Nutrition Therapy by Laila,12,5,11,125,89101
21,Ultravitality,12,5,39,60,89101
22,Hit Your Goal GUARANTEED w/ Coach P (Remote),12,4.5,121,,89101
23,Strong Pure & Simple,12,5,49,99,89101
24,Dr. Terri Widdick ⭐️,12,5,30,,89101
25,Flexible Living Nutrition and Yoga,12,5,9,100,89101
26,Sebsbest LLC.,12,5,3,40,89101
27,Maxximum Performance,12,5,17,100,89101
28,TMaura,12,5,,85,89101
29,Body Evolution 🍃 💪🏼,12,5,212,170,89101
