,Service,Type,Rating,Hires,Price,Zip Code
0,"Katie Beth Nutrition, Registered Dietitian",12,5,67,495,11021
1,Cassi Nunes,12,5,164,249,11021
2,Beau Gardner,12,5,142,100,11021
3,Nolan King's Nutrition and Training,12,5,744,199,11021
4,Weightloss For Busy Proffessionals,12,5,,,11021
5,HypertroFit LLC,12,5,185,170,11021
6,The Fitness Rebellion | Nutrition & Health Coach,12,5,4,57,11021
7,Christine Semple Wellness,12,5,14,125,11021
8,TMaura,12,5,,85,11021
9,Thibert Fitness and Nutrition Coaching,12,5,103,99,11021
10,Nourishing Health 'n' Wellness LLC,12,5,2,100,11021
11,Dearing_Fitness,12,5,,,11021
12,Miller Fitness LLC,12,5,47,35,11021
13,We Help You Be YOUR BEST @MAD Fitness,12,5,2,99,11021
14,Elevated Being by Jordan Harold,12,5,3,75,11021
15,Krew Wellness,12,5,15,80,11021
16,Fitbasics by Ana,12,5,19,125,11021
17,Sandler Strength and Fitness,12,5,16,100,11021
18,"I.M.D. Fitness, LLC( Impact.Momentum.Destiny )",12,5,24,300,11021
19,BodyWorks byAnn,12,5,12,200,11021
20,Mission Nutrition Therapy by Laila,12,5,11,125,11021
21,Hit Your Goal GUARANTEED w/ Coach P (Remote),12,4.5,121,,11021
22,Strong Pure & Simple,12,5,49,99,11021
23,Dr. Terri Widdick ⭐️,12,5,30,,11021
24,Ultravitality,12,5,39,60,11021
25,Flexible Living Nutrition and Yoga,12,5,9,100,11021
26,Maxximum Performance,12,5,17,100,11021
27,Sebsbest LLC.,12,5,3,40,11021
28,Body Evolution 🍃 💪🏼,12,5,212,170,11021
29,Nutritional Therapist & Healthy Chef,12,4.5,38,79,11021
