,Service,Type,Rating,Hires,Price,Zip Code
0,"Dave Czarnecki, CFP®, CLU®, ChFC®, RICP®",340,5,221,,50309
1,Teresa Shaloo and Associates,340,5,17,,50309
2,Eliason Consulting Group,340,5,10,,50309
3,LinSystem Solution LLC,340,5,31,,50309
4,JP Advising,340,5,164,,50309
5,Kristian Ojonta-Financial Advisor,340,5,4,,50309
6,Adam - National Association Of Retirement Services,340,5,61,,50309
7,Planned Purpose Financials- Fiduciary Planner,340,5,,,50309
8,"Ekenna CFP®, AAMS® at Bay Street",340,5,11,,50309
9,Financial Services Professional,340,5,9,,50309
10,Success Wealth Management,340,5,3,,50309
11,Kevis Rosario - Notary and Financial Services,340,5,25,,50309
12,Immanuel & AnG's Financal Services LLC,340,5,6,,50309
13,FirstCorr Financial Services LLC,340,4.5,50,,50309
14,Mitchell Advisory Services,340,5,3,,50309
15,Woodson Wealth Management,340,5,7,,50309
16,Ricky Rakib,340,5,,,50309
17,JAH Financial Services,340,5,,,50309
18,"Fair Winds Tax and Financial, LLC",340,5,36,,50309
19,"Eddy Company, LLC",340,5,99,,50309
20,Functional Cents: Personal Financial Coaching,340,5,,,50309
21,LEE ENNIS TAX,340,4.5,46,,50309
22,"Stephens Tax Service, LLC, Mobile Notary",340,5,111,,50309
23,Janet Pineda,340,5,,,50309
24,"Myles McHenry, CRPC® - Finance",340,5,,,50309
25,Number Sense Accounting & Bookkeeping Services,340,5,12,,50309
26,"Kenneth P. Rapoport CPA, Ltd.",340,4.5,7,,50309
27,Cameron Folse - Northwestern Mutual,340,5,,,50309
28,"Jonathan Barrett CFP, CLU, ChFC, RICP, RPS",340,5,2,,50309
29,Yellow Rose Tax/Business Services,340,5,8,,50309
