,Service,Type,Rating,Hires,Price,Zip Code
0,"Dave Czarnecki, CFP®, CLU®, ChFC®, RICP®",340,5,221,,78207
1,Teresa Shaloo and Associates,340,5,17,,78207
2,Eliason Consulting Group,340,5,10,,78207
3,Planned Purpose Financials- Fiduciary Planner,340,5,,,78207
4,LinSystem Solution LLC,340,5,31,,78207
5,JP Advising,340,5,164,,78207
6,Kristian Ojonta-Financial Advisor,340,5,4,,78207
7,Adam - National Association Of Retirement Services,340,5,61,,78207
8,"Ekenna CFP®, AAMS® at Bay Street",340,5,11,,78207
9,Financial Services Professional,340,5,9,,78207
10,Success Wealth Management,340,5,3,,78207
11,Kevis Rosario - Notary and Financial Services,340,5,25,,78207
12,Immanuel & AnG's Financal Services LLC,340,5,6,,78207
13,FirstCorr Financial Services LLC,340,4.5,50,,78207
14,Mitchell Advisory Services,340,5,3,,78207
15,Woodson Wealth Management,340,5,7,,78207
16,Ricky Rakib,340,5,,,78207
17,JAH Financial Services,340,5,,,78207
18,"Fair Winds Tax and Financial, LLC",340,5,36,,78207
19,"Eddy Company, LLC",340,5,99,,78207
20,Functional Cents: Personal Financial Coaching,340,5,,,78207
21,LEE ENNIS TAX,340,4.5,46,,78207
22,"Stephens Tax Service, LLC, Mobile Notary",340,5,111,,78207
23,Janet Pineda,340,5,,,78207
24,"Myles McHenry, CRPC® - Finance",340,5,,,78207
25,Number Sense Accounting & Bookkeeping Services,340,5,12,,78207
26,"Kenneth P. Rapoport CPA, Ltd.",340,4.5,7,,78207
27,Cameron Folse - Northwestern Mutual,340,5,,,78207
28,"Jonathan Barrett CFP, CLU, ChFC, RICP, RPS",340,5,2,,78207
29,Yellow Rose Tax/Business Services,340,5,8,,78207
