,Service,Type,Rating,Hires,Price,Zip Code
0,Wellness League LLC,12,5,91,,67052
1,"Katie Beth Nutrition, Registered Dietitian",12,5,67,495,67052
2,Cassi Nunes,12,5,164,249,67052
3,Beau Gardner,12,5,142,100,67052
4,Nolan King's Nutrition and Training,12,5,744,199,67052
5,Weightloss For Busy Proffessionals,12,5,,,67052
6,HypertroFit LLC,12,5,185,170,67052
7,The Fitness Rebellion | Nutrition & Health Coach,12,5,4,57,67052
8,Christine Semple Wellness,12,5,14,125,67052
9,Thibert Fitness and Nutrition Coaching,12,5,103,99,67052
10,Dearing_Fitness,12,5,,,67052
11,Miller Fitness LLC,12,5,47,35,67052
12,Matt K Training,12,5,3,175,67052
13,Elevated Being by Jordan Harold,12,5,3,75,67052
14,Krew Wellness,12,5,15,80,67052
15,Fitbasics by Ana,12,5,19,125,67052
16,Sandler Strength and Fitness,12,5,16,100,67052
17,We Help You Be YOUR BEST @MAD Fitness,12,5,2,99,67052
18,"I.M.D. Fitness, LLC( Impact.Momentum.Destiny )",12,5,24,300,67052
19,BodyWorks byAnn,12,5,12,200,67052
20,Mission Nutrition Therapy by Laila,12,5,11,125,67052
21,Hit Your Goal GUARANTEED w/ Coach P (Remote),12,4.5,121,,67052
22,Strong Pure & Simple,12,5,49,99,67052
23,Dr. Terri Widdick ⭐️,12,5,30,,67052
24,Ultravitality,12,5,39,60,67052
25,Flexible Living Nutrition and Yoga,12,5,9,100,67052
26,Maxximum Performance,12,5,17,100,67052
27,Sebsbest LLC.,12,5,3,40,67052
28,TMaura,12,5,,85,67052
29,Body Evolution 🍃 💪🏼,12,5,212,170,67052
