,Service,Type,Rating,Hires,Price,Zip Code
0,TutorWithTheBest,17,5,216,,57103
1,OmniBios Inc. DBA EpiStat-E Consulting,17,5,211,,57103
2,Hayes Accounting Solutions,17,5,38,,57103
3,"Collaborative Business Solutions, LLC",17,5,3,,57103
4,Blackburn Labs,17,5,,,57103
5,Muse Platforms - Web Development & Data Services,17,5,4,,57103
6,Nathaniel Jacobson CPAs,17,5,74,,57103
7,Ph.D- 20+ yr SAT/ACT/GRE experience,17,5,78,,57103
8,Statement & Purpose,17,5,31,,57103
9,Aaron J. Armstrong,17,5,2,,57103
10,Jeff Waters Consulting / Equalis LLC,17,5,20,,57103
11,Robert Paul Chase Consulting LLC,17,5,,,57103
12,Honest Modeling,17,5,,,57103
13,Project Consultants,17,5,,,57103
14,Simply Data Group,17,5,,,57103
15,Mike Powers,17,5,,,57103
16,InfoSuite Technologies,17,5,,,57103
17,Martin Geothermal LLC,17,5,,,57103
18,TallulahEnterprises,17,,,,57103
19,Edward Bailey - Polymath Performance,17,5,20,,57103
20,JN Dot Compliance Specialist,17,5,,,57103
21,Bill's Statistical Service,17,5,,,57103
22,Sauls Bookkeeping Services,17,,,,57103
23,MariAnne Torres Consultancy,17,5,,,57103
24,Priess King & Company,17,5,14,,57103
25,"Dr Ball Public Health Consulting, LLC",17,,,,57103
26,Ryan's Science & Math Tutoring,17,4.5,11,,57103
27,Advanced Practice Psychiatric Nurse (Nurse Prac...,17,,,,57103
28,blasecroc,17,5,,,57103
29,"Washington Accounting Services, Inc.",17,,,,57103
