,Service,Type,Rating,Hires,Price,Zip Code
0,"Katie Beth Nutrition, Registered Dietitian",12,5,67,495,82001
1,Cassi Nunes,12,5,164,249,82001
2,Beau Gardner,12,5,142,100,82001
3,Nolan King's Nutrition and Training,12,5,744,199,82001
4,Weightloss For Busy Proffessionals,12,5,,,82001
5,HypertroFit LLC,12,5,185,170,82001
6,The Fitness Rebellion | Nutrition & Health Coach,12,5,4,57,82001
7,Christine Semple Wellness,12,5,14,125,82001
8,Dearing_Fitness,12,5,,,82001
9,Thibert Fitness and Nutrition Coaching,12,5,103,99,82001
10,Miller Fitness LLC,12,5,47,35,82001
11,Matt K Training,12,5,3,175,82001
12,Elevated Being by Jordan Harold,12,5,3,75,82001
13,Krew Wellness,12,5,15,80,82001
14,Fitbasics by Ana,12,5,19,125,82001
15,Sandler Strength and Fitness,12,5,16,100,82001
16,We Help You Be YOUR BEST @MAD Fitness,12,5,2,99,82001
17,"I.M.D. Fitness, LLC( Impact.Momentum.Destiny )",12,5,24,300,82001
18,BodyWorks byAnn,12,5,12,200,82001
19,Mission Nutrition Therapy by Laila,12,5,11,125,82001
20,Hit Your Goal GUARANTEED w/ Coach P (Remote),12,4.5,121,,82001
21,Strong Pure & Simple,12,5,49,99,82001
22,Dr. Terri Widdick ⭐️,12,5,30,,82001
23,Flexible Living Nutrition and Yoga,12,5,9,100,82001
24,Sebsbest LLC.,12,5,3,40,82001
25,TMaura,12,5,,85,82001
26,Body Evolution 🍃 💪🏼,12,5,212,170,82001
27,JMP Fitness,12,5,,200,82001
28,Nutritional Therapist & Healthy Chef,12,4.5,38,79,82001
29,Ultravitality,12,5,39,60,82001
